raw_SMILES,reaxys_id,SMILES,cas_number
COC1=CC(OC)=C(C(O)=O)C(Br)=C1,2647407,COc1cc(Br)c(C(=O)O)c(OC)c1,62827-49-0
COC1=C(OC)C=C(C(=O)NN)C(Br)=C1,2647897,COc1cc(Br)c(C(=O)NN)cc1OC,17667-28-6
ClS(=O)(=O)C1=CC=CC2=C(Br)C=CC=C12,2648992,O=S(=O)(Cl)c1cccc2c(Br)cccc12,50638-04-5
CC(=O)NC1=C(Br)C=C(C)C(C)=C1,2692899,CC(=O)Nc1cc(C)c(C)cc1Br,22364-28-9
CC(C)(N)CC1=CC=C(Br)C=C1,2716128,CC(C)(N)Cc1ccc(Br)cc1,23063-68-5
CCOS(=O)C1=CC=C(Br)C=C1,2718903,CCOS(=O)c1ccc(Br)cc1,6517-41-5
CCC1=CC(Br)=C(NC(C)=O)C=C1,2719146,CCc1ccc(NC(C)=O)c(Br)c1,90868-93-2
NC1=C(Br)C(=CC=C1)N(=O)=O,2720038,Nc1cccc([N+](=O)[O-])c1Br,35757-20-1
NC1=C(N)C2=C(C=CC=C2)C(Br)=C1,2720887,Nc1cc(Br)c2ccccc2c1N,676267-68-8
CN(C)C1=C(C=C(Br)C=C1)N(=O)=O,2726238,CN(C)c1ccc(Br)cc1[N+](=O)[O-],829-02-7
NC1=CC=C(Br)C=C1C(=O)C1=CC=CC(Cl)=C1,2733681,Nc1ccc(Br)cc1C(=O)c1cccc(Cl)c1,65247-25-8
ClC1=CC=C(NC(=O)C2=CC=CC=C2)C(Br)=C1,2734404,O=C(Nc1ccc(Cl)cc1Br)c1ccccc1,956-29-6
OC(=O)C1=CC=CC=C1NC1=C(Br)C=CC=C1,2734715,O=C(O)c1ccccc1Nc1ccccc1Br,4357-60-2
CC(=O)NC1=CC(Br)=CC=C1C(O)=O,2807231,CC(=O)Nc1cc(Br)ccc1C(=O)O,101861-53-4
CN(C)C1(CCC(=O)CC1)C1=CC=C(Br)C=C1,2808307,CN(C)C1(c2ccc(Br)cc2)CCC(=O)CC1,65619-52-5
CCOC(=O)C(NC1=CC=C(Br)C=C1)C(=O)OCC,2815761,CCOC(=O)C(Nc1ccc(Br)cc1)C(=O)OCC,5500-48-1
[H]\C(=C(\O)C(=O)OC)C(=O)C1=CC=C(Br)C=C1,2840785,COC(=O)/C(O)=C/C(=O)c1ccc(Br)cc1,39847-97-7
CCOC(=O)C(=O)NC1=C(Br)C=CC=C1,2846747,CCOC(=O)C(=O)Nc1ccccc1Br,69066-32-6
BrC1=CC=C(CNS(=O)(=O)C2=CC=CC=C2)C=C1,2943634,O=S(=O)(NCc1ccc(Br)cc1)c1ccccc1,10504-95-7
OC(=O)C1=CC(C(O)=O)=C(Br)C(=C1)C(O)=O,2943686,O=C(O)c1cc(C(=O)O)c(Br)c(C(=O)O)c1,13520-03-1
BrC1=CC=CC=C1C(=O)N=C=O,2965150,O=C=NC(=O)c1ccccc1Br,62632-15-9
OC(=O)\C=C\C=C\C1=CC=C(Br)C=C1,2965460,O=C(O)/C=C/C=C/c1ccc(Br)cc1,15542-35-5
COC1=CC=C(CC#N)C(Br)=C1,2966646,COc1ccc(CC#N)c(Br)c1,66916-98-1
CCC(=O)C1=C(Br)C=C(OC)C=C1,3089483,CCC(=O)c1ccc(OC)cc1Br,24876-04-8
OC(=O)CNC(=O)C1=CC=CC=C1Br,3093175,O=C(O)CNC(=O)c1ccccc1Br,81568-83-4
NC1=CC(=CC=C1Br)S(O)(=O)=O,3130807,Nc1cc(S(=O)(=O)O)ccc1Br,861355-76-2
COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC(Br)=C2)C(OC)=C1,3158433,COc1cc(O)c(C(=O)/C=C/c2cccc(Br)c2)c(OC)c1,1197288-75-7
O\N=C(/C1=CC=CC=C1)C1=CC=C(Br)C=C1,3201486,O/N=C(\c1ccccc1)c1ccc(Br)cc1,118667-16-6
CC1=C(Br)C=CC(=C1)C(C)(C)C,3236160,Cc1cc(C(C)(C)C)ccc1Br,0
CCC1=C(CC)C=C(Br)C=C1,3237412,CCc1ccc(Br)cc1CC,0
COC1=CC(Br)=CC(I)=C1,3238163,COc1cc(Br)cc(I)c1,915412-18-9
CCCSC1=CC=C(Br)C=C1,3238247,CCCSc1ccc(Br)cc1,76542-19-3
CC1=CC(C)=C(C)C(Br)=C1N,3241060,Cc1cc(C)c(N)c(Br)c1C,102236-50-0
BrC1=C(C=CC2=CC=CC=C12)C#N,3243715,N#Cc1ccc2ccccc2c1Br,20176-08-3
OC1=C(C=C(Br)C=C1)C(=O)CCl,3243974,O=C(CCl)c1cc(Br)ccc1O,100959-21-5
CC1=CC(C(O)=O)=C(C)C=C1Br,3244479,Cc1cc(C(=O)O)c(C)cc1Br,276677-03-3
COC1=C(N)C=C(Br)C(C)=C1,3245887,COc1cc(C)c(Br)cc1N,808133-98-4
OC1=C(Br)C=C(I)C=C1I,3246959,Oc1c(Br)cc(I)cc1I,89466-01-3
OC(=O)C1=CC(C#N)=C(Br)C=C1,3250916,N#Cc1cc(C(=O)O)ccc1Br,887757-25-7
CC1=CC(Cl)=C(C=C1Br)C(O)=O,3251191,Cc1cc(Cl)c(C(=O)O)cc1Br,0
ClC(=O)C1=CC2=CC=CC(Br)=C2C=C1,3253462,O=C(Cl)c1ccc2c(Br)cccc2c1,0
CN(C(Cl)=O)C1=CC=C(Br)C=C1,3257408,CN(C(=O)Cl)c1ccc(Br)cc1,0
CC(=O)NC1=C(C)C=C(C)C(Br)=C1,3258036,CC(=O)Nc1cc(Br)c(C)cc1C,0
OC1=CC=C(CC2=CC=C(Br)C=C2)C=C1,3263688,Oc1ccc(Cc2ccc(Br)cc2)cc1,855358-62-2
COC1=C(OC)C(C(C)C)=C(Br)C=C1,3263916,COc1ccc(Br)c(C(C)C)c1OC,77256-01-0
CC1=C(C=CC=C1)C(=O)C1=C(Br)C=CC=C1,3264643,Cc1ccccc1C(=O)c1ccccc1Br,0
CC(C)C1=CC(N)=C(C=C1Br)C(O)=O,3264822,CC(C)c1cc(N)c(C(=O)O)cc1Br,0
CC1=C(Br)C=C(C=C1)C(=O)C1=CC=CC=C1,3264966,Cc1ccc(C(=O)c2ccccc2)cc1Br,321879-67-8
OC1=C(Br)C=C(F)C=C1N(=O)=O,3269272,O=[N+]([O-])c1cc(F)cc(Br)c1O,320-75-2
COC(=O)C1=CC=C(OC)C(OC)=C1Br,3274963,COC(=O)c1ccc(OC)c(OC)c1Br,132185-19-4
COC1=CC=C(C(Br)=C1O)N(=O)=O,3279882,COc1ccc([N+](=O)[O-])c(Br)c1O,854733-39-4
COC1=CC=C(Br)C2=C(OC)C=CC=C12,3285852,COc1ccc(Br)c2c(OC)cccc12,125366-89-4
ClS(=O)(=O)C1=C(C=CC(Br)=C1)C#N,3291409,N#Cc1ccc(Br)cc1S(=O)(=O)Cl,0
BrC1=CC=C(C(=O)C2=CC=CC=C2)C2=CC=CC=C12,3293276,O=C(c1ccccc1)c1ccc(Br)c2ccccc12,651360-27-9
CCCCCCCCCCCC(=O)C1=CC=C(Br)C=C1,3295895,CCCCCCCCCCCC(=O)c1ccc(Br)cc1,231606-35-2
BrC1=CC=C(COC2=CC=CC(C=O)=C2)C=C1,3296795,O=Cc1cccc(OCc2ccc(Br)cc2)c1,0
BrC1=C(C=C(C=C1)C(=O)C1=CC=CC=C1)N(=O)=O,3325745,O=C(c1ccccc1)c1ccc(Br)c([N+](=O)[O-])c1,56107-03-0
CC(C)(O)CNS(=O)(=O)C1=CC=C(Br)C=C1,3332858,CC(C)(O)CNS(=O)(=O)c1ccc(Br)cc1,500730-57-4
BrC1=CC=C(C=C1)C(=O)NC(=S)NC1=CC=CC=C1,3354146,O=C(NC(=S)Nc1ccccc1)c1ccc(Br)cc1,59849-19-3
CCOC1=CC=C(NC2=C(C=C(Br)C=C2)N(=O)=O)C=C1,3388196,CCOc1ccc(Nc2ccc(Br)cc2[N+](=O)[O-])cc1,0
COC1=C(C)C2=CC=C(Br)C=C2C=C1,3530363,COc1ccc2cc(Br)ccc2c1C,247174-14-7
BrC1=C(COC(=O)ON2C(=O)CCC2=O)C=CC=C1,3623239,O=C(OCc1ccccc1Br)ON1C(=O)CCC1=O,128611-93-8
[O-]C1=C[N+](=NO1)C1=CC(Br)=CC=C1,3674320,[O-]c1c[n+](-c2cccc(Br)c2)no1,60816-43-5
[O-]C1=CC=C(Br)C=C1[N+]#N,3953246,N#[N+]c1cc(Br)ccc1[O-],0
CCOC(C)OC1=CC(Br)=CC=C1,4179415,CCOC(C)Oc1cccc(Br)c1,127972-99-0
OCC1=C(Br)C(=CC=C1)N(=O)=O,4180487,O=[N+]([O-])c1cccc(CO)c1Br,90407-20-8
CC1=CC(Br)=CC(C)=C1CO[Si](C)(C)C(C)(C)C,4184911,Cc1cc(Br)cc(C)c1CO[Si](C)(C)C(C)(C)C,127666-66-4
OC1=C(Br)C=C(CC#N)C=C1,4308513,N#CCc1ccc(O)c(Br)c1,73348-21-7
CC(C)(C=O)C1=CC=CC(Br)=C1,4379363,CC(C)(C=O)c1cccc(Br)c1,90433-17-3
CC(Cl)C(=O)C1=CC=C(Br)C=C1,4388055,CC(Cl)C(=O)c1ccc(Br)cc1,87010-95-5
ClC(=CC#N)C1=CC=C(Br)C=C1,4391247,N#CC=C(Cl)c1ccc(Br)cc1,78583-87-6
CC(C)(C(O)=O)C1=CC=CC=C1Br,4401115,CC(C)(C(=O)O)c1ccccc1Br,113948-00-8
ClC1=CC=C(C=C1)C(=O)C=CC1=CC=CC(Br)=C1,4427923,O=C(C=Cc1cccc(Br)c1)c1ccc(Cl)cc1,77153-27-6
COC(=O)C1=C(N)C=C(S1)C1=CC=C(Br)C=C1,4463224,COC(=O)c1sc(-c2ccc(Br)cc2)cc1N,91076-95-8
BrC1=CC=C(\C=C\CC2=CC=CC=C2)C=C1,4667084,Brc1ccc(/C=C/Cc2ccccc2)cc1,86668-30-6
CC1=C(N=C(N)S1)C1=CC=C(Br)C=C1,4791346,Cc1sc(N)nc1-c1ccc(Br)cc1,65705-44-4
OC(=O)C1=CC(Br)=CC(C=O)=C1O,4803435,O=Cc1cc(Br)cc(C(=O)O)c1O,134948-41-7
BrC1=CC=C(C=C1)C(=O)N=C=O,4860574,O=C=NC(=O)c1ccc(Br)cc1,74703-18-7
COC1=C(OC(C)C)C=CC(Br)=C1,4861446,COc1cc(Br)ccc1OC(C)C,138505-27-8
COC1=CC(Br)=C(C=O)C(OC)=C1OC,4868144,COc1cc(Br)c(C=O)c(OC)c1OC,139214-80-5
BrC1=C(C=CC(=C1)C1=CC=CC=C1)C#N,4985075,N#Cc1ccc(-c2ccccc2)cc1Br,109880-84-4
COC(=O)C1=C(C=CC(Br)=C1)N(=O)=O,5011348,COC(=O)c1cc(Br)ccc1[N+](=O)[O-],0
CC(=O)C1=CC(OCC2=CC=CC=C2)=CC=C1Br,5024503,CC(=O)c1cc(OCc2ccccc2)ccc1Br,105805-16-1
OCCOCCOCCOC1=CC=C(Br)C=C1,5026985,OCCOCCOCCOc1ccc(Br)cc1,333382-86-8
BrC1=CC(=C(C=C1)N1CCCC2=C1C=CC=C2)N(=O)=O,5092104,O=[N+]([O-])c1cc(Br)ccc1N1CCCc2ccccc21,112631-29-5
C[C@@H](OC1=CC=C(Br)C=C1)C(O)=O,5260271,C[C@@H](Oc1ccc(Br)cc1)C(=O)O,46232-97-7
CCOC(=O)C(\Cl)=N\NC1=CC=C(Br)C=C1,5269748,CCOC(=O)/C(Cl)=N/Nc1ccc(Br)cc1,27143-10-8
BrC1=CC=C(C=C1)C#CC1=CC=NC=C1,5333578,Brc1ccc(C#Cc2ccncc2)cc1,138517-20-1
CC1=CC(Br)=C(NC(=O)C(F)(F)F)C=C1,5337768,Cc1ccc(NC(=O)C(F)(F)F)c(Br)c1,139058-21-2
FC(F)(F)C1=CC(Br)=C(C=C1)C(Cl)=O,5530194,O=C(Cl)c1ccc(C(F)(F)F)cc1Br,85663-09-8
COC1=C(OC)C(Br)=C(CC(O)=O)C=C1,5541051,COc1ccc(CC(=O)O)c(Br)c1OC,63856-83-7
CCC\C=C\C1=CC=CC=C1Br,5790448,CCC/C=C/c1ccccc1Br,16692-57-2
NC1=CC=C(Br)C(=C1N)N(=O)=O,5865978,Nc1ccc(Br)c([N+](=O)[O-])c1N,147021-89-4
BrC1=CC=C(C(CC#N)=C1)N(=O)=O,5866043,N#CCc1cc(Br)ccc1[N+](=O)[O-],125914-22-9
BrC1=C(CC2CCCCCC2=O)C=CC=C1,6140008,O=C1CCCCCC1Cc1ccccc1Br,132452-19-8
CC(=O)C1=C(Br)C=CC=C1C,6322884,CC(=O)c1c(C)cccc1Br,148517-71-9
COC(=O)C(=O)C(Cl)C1=CC=C(Br)C=C1,6329369,COC(=O)C(=O)C(Cl)c1ccc(Br)cc1,146736-29-0
COC1=CC=C(OCC2=CC=CC=C2)C(Br)=C1,6330953,COc1ccc(OCc2ccccc2)c(Br)c1,151039-11-1
BrC1=CC(C=C=C)=CC=C1,6382193,C=C=Cc1cccc(Br)c1,91028-08-9
BrC1=CC=C(OC=C=C)C=C1,6499612,C=C=COc1ccc(Br)cc1,66397-24-8
CCOC(=O)C1=CC(Br)=C(Cl)C=C1,6503179,CCOC(=O)c1ccc(Cl)c(Br)c1,76008-75-8
COC1=C(Br)C(CO)=CC=C1,6593675,COc1cccc(CO)c1Br,199436-55-0
BrC1=CC=C(C=C1)C1=CC(CC#N)=NN1,6648982,N#CCc1cc(-c2ccc(Br)cc2)[nH]n1,153391-40-3
CC(C)(C)C1=CC(=CC(=C1)C1=CC(=CC(Br)=C1)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C(C)(C)C,6747769,CC(C)(C)c1cc(-c2cc(Br)cc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)c2)cc(C(C)(C)C)c1,120046-02-8
[H][C@](N)(CC1=CC(Br)=C(O)C=C1)C(=O)OC,6863566,COC(=O)[C@@H](N)Cc1ccc(O)c(Br)c1,0
COP(=O)(OC)C(NC1=CC=C(Br)C=C1)C1=CC=CC=C1,6868932,COP(=O)(OC)C(Nc1ccc(Br)cc1)c1ccccc1,0
CC(C)NC1=CC=CC=C1Br,6918540,CC(C)Nc1ccccc1Br,0
BrC(Br)C1=CC=CC(C(Br)Br)=C1Br,6922718,Brc1c(C(Br)Br)cccc1C(Br)Br,135590-51-1
FC(F)(F)C1=C(C=CC(Br)=C1)N=C=S,6923715,FC(F)(F)c1cc(Br)ccc1N=C=S,0
NC1=CC2=C(OC(=N2)C2=CC=C(Br)C=C2)C=C1,6924904,Nc1ccc2oc(-c3ccc(Br)cc3)nc2c1,54995-56-1
CN(C)C\C=C\C1=CC=C(Br)C=C1,7019207,CN(C)C/C=C/c1ccc(Br)cc1,0
CCCCCCSC1=CC=C(Br)C=C1,7020948,CCCCCCSc1ccc(Br)cc1,76542-21-7
ClC1=C(Br)C=CC=C1C1=CC=CC=C1,7090087,Clc1c(Br)cccc1-c1ccccc1,0
BrCC1=CC=C2C(Br)=CC=CC2=C1,7199800,BrCc1ccc2c(Br)cccc2c1,128104-54-1
NC(=CC#N)C1=CC=C(Br)C=C1,7350984,N#CC=C(N)c1ccc(Br)cc1,0
CCOC(=O)\C=C(/C)C1=CC=CC(Br)=C1,7370711,CCOC(=O)/C=C(\C)c1cccc(Br)c1,883892-28-2
NC1=CC2=NC=NC(NC3=CC(Br)=CC=C3)=C2C=C1N(=O)=O,7386524,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],169205-92-9
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC=C(Br)C=C1,7726122,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(Br)cc1,195324-87-9
BrC1=CC=CC(=C1)C1=CC=CO1,7804455,Brc1cccc(-c2ccco2)c1,85553-51-1
CC1=CC=C(C)N1C1=CC=CC=C1Br,7807252,Cc1ccc(C)n1-c1ccccc1Br,132253-56-6
CCOC(=O)C(CO)C1=CC=C(Br)C=C1,7856833,CCOC(=O)C(CO)c1ccc(Br)cc1,797756-92-4
CC#CC(=O)C1=CC=CC=C1Br,7868800,CC#CC(=O)c1ccccc1Br,207275-14-7
ClC1=CC(=NO1)C1=CC=C(Br)C=C1,7871310,Clc1cc(-c2ccc(Br)cc2)no1,0
CC(C)(C)OC(=O)N1CCC(CC1)(NC1=CC=CC=C1Br)C#N,7885004,CC(C)(C)OC(=O)N1CCC(C#N)(Nc2ccccc2Br)CC1,205813-91-8
COC(=O)C#CC1=CC=CC(Br)=C1,7919622,COC(=O)C#Cc1cccc(Br)c1,0
CC(=O)COC1=CC(Br)=CC=C1,7988748,CC(=O)COc1cccc(Br)c1,0
OC1=CC=C(Br)C=C1C=NNC(=O)C1=CC=NC=C1,8208784,O=C(NN=Cc1cc(Br)ccc1O)c1ccncc1,0
CC(C)(N)C1=C(Br)C=CC=C1,8478516,CC(C)(N)c1ccccc1Br,173026-23-8
OC(=O)C1=C(Br)C=CC(OCC2=CC=CC=C2)=C1,8487513,O=C(O)c1cc(OCc2ccccc2)ccc1Br,0
CC(C)(C)[Si](C)(C)OC(C1CCCCC1)C1=CC=C(Br)C=C1,8565162,CC(C)(C)[Si](C)(C)OC(c1ccc(Br)cc1)C1CCCCC1,263257-25-6
NN=CC1=CC(Br)=CC=C1,8614122,NN=Cc1cccc(Br)c1,306773-37-5
OC(=O)C(CC=C)C1=CC=C(Br)C=C1,8617899,C=CCC(C(=O)O)c1ccc(Br)cc1,188943-73-9
CC(C)(C)OC(=O)\C=C\C1=CC(Br)=CC=C1,8618294,CC(C)(C)OC(=O)/C=C/c1cccc(Br)c1,309757-76-4
NC1=CC(=NO1)C1=CC=C(Br)C=C1,8763324,Nc1cc(-c2ccc(Br)cc2)no1,119162-53-7
CCOC(=O)[C@](C)(N)CC1=CC=C(Br)C=C1,8768327,CCOC(=O)[C@](C)(N)Cc1ccc(Br)cc1,213202-55-2
CCOC(=O)C1=CC2=CC=C(Br)C=C2C(O)=C1,8772257,CCOC(=O)c1cc(O)c2cc(Br)ccc2c1,540779-29-1
COC1=CC=CC2=C1C1=CC=C3NC(C)(C)C=C(C)C3=C1C(O2)C1=CC(Br)=CC(C)=C1,8945487,COc1cccc2c1-c1ccc3c(c1C(c1cc(C)cc(Br)c1)O2)C(C)=CC(C)(C)N3,239066-82-1
ClC(=O)C1=CC(Br)=CC2=C1C=CC=C2,8978644,O=C(Cl)c1cc(Br)cc2ccccc12,0
CO\N=C(\C1CCN(CC1)C1(C)CCN(CC1)C(=O)C1=C(C)C=CC=C1C)C1=CC=C(Br)C=C1,9020330,CO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cccc3C)CC2)CC1,0
CCCC1=CC(OC)=CC=C1Br,9043815,CCCc1cc(OC)ccc1Br,0
COC(=O)C1=CC(Br)=CC(=C1)C(C)=O,9045931,COC(=O)c1cc(Br)cc(C(C)=O)c1,444992-78-3
CC(C)[Si](OC1=C(Br)C=CC=C1)(C(C)C)C(C)C,9049305,CC(C)[Si](Oc1ccccc1Br)(C(C)C)C(C)C,378787-34-9
CC(C)(C)OC(=O)C(C)(C)OC1=CC=CC(Br)=C1,9050250,CC(C)(C)OC(=O)C(C)(C)Oc1cccc(Br)c1,393186-07-7
C[C@@H](C(O)=O)C1=CC=C(Br)C=C1,9120822,C[C@@H](C(=O)O)c1ccc(Br)cc1,156142-98-2
COC(=O)CCCCC1=CC=C(Br)C=C1,9195406,COC(=O)CCCCc1ccc(Br)cc1,490035-81-9
COCOC1=CC=C(C=C1Br)N(=O)=O,9257135,COCOc1ccc([N+](=O)[O-])cc1Br,373380-62-2
OCCC1=C(Br)C2=CC=CC=C2C=C1,9259947,OCCc1ccc2ccccc2c1Br,115351-61-6
CC(=C)CC1=CC=CC=C1Br,9387388,C=C(C)Cc1ccccc1Br,514821-14-8
COC(OC)C1=C(O)C=CC(Br)=C1,9388110,COC(OC)c1cc(Br)ccc1O,501085-54-7
CC1=CC=C(\C=C\C(=O)C2=CC=CC(Br)=C2)C=C1,9485598,Cc1ccc(/C=C/C(=O)c2cccc(Br)c2)cc1,851581-65-2
CN=CC1=CC=CC=C1Br,9550065,CN=Cc1ccccc1Br,95547-10-7
NC1(CC1)C1=CC=CC=C1Br,9551000,NC1(c2ccccc2Br)CC1,604799-96-4
CCOC(=O)C1=CC(C)=NN1C1=CC(Br)=CC=C1,9558993,CCOC(=O)c1cc(C)nn1-c1cccc(Br)c1,209958-55-4
COC=CC1=CC=C(Br)C=C1,9616702,COC=Cc1ccc(Br)cc1,59436-09-8
CC1=C(Br)C=C(C=C)C=C1,9616906,C=Cc1ccc(C)c(Br)c1,167960-11-4
C[Si](C)(C)C1=C(Br)C=CC=C1F,9619675,C[Si](C)(C)c1c(F)cccc1Br,632324-41-5
BrC1=CC=C(NC(=O)CCC=C)C=C1,9620782,C=CCCC(=O)Nc1ccc(Br)cc1,632326-59-1
COC(=O)C1=C(CC[C@H](O)C2=CC(Br)=CC=C2)C=CC=C1,9638524,COC(=O)c1ccccc1CC[C@H](O)c1cccc(Br)c1,0
OP(O)(=O)C(F)(F)C1=C(Br)C=C(CC(C(=O)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,9661062,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)c1ccccc1,345953-08-4
CC1=CC=C(Br)C=C1B(O)O,9697015,Cc1ccc(Br)cc1B(O)O,774608-13-8
COC1=CC(CO)=C(OC)C(Br)=C1,9697418,COc1cc(Br)c(OC)c(CO)c1,196302-51-9
OC1=CC=C(C=C1)C(=O)\C=C\C1=CC(Br)=CC=C1,9770452,O=C(/C=C/c1cccc(Br)c1)c1ccc(O)cc1,0
BrC1=CC=C(C=C1)C(CC(=O)C1=CC=CC=C1)CN(=O)=O,9773337,O=C(CC(C[N+](=O)[O-])c1ccc(Br)cc1)c1ccccc1,219607-51-9
OCCCOC1=CC2=CC=C(Br)C=C2C=C1,9850176,OCCCOc1ccc2cc(Br)ccc2c1,0
CC1=C(CCl)N=C(O1)C1=CC=CC(Br)=C1,9907555,Cc1oc(-c2cccc(Br)c2)nc1CCl,328918-94-1
CC(CC1=CC=C(Br)C=C1)C=O,9995347,CC(C=O)Cc1ccc(Br)cc1,246529-83-9
C[C@H](O)\C=C\C1=CC=C(Br)C=C1,9996321,C[C@H](O)/C=C/c1ccc(Br)cc1,690257-96-6
CC(C)(C)OC(=O)N1CCN(CC1)C1=CC=C(Br)C=C1C=O,10015506,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2C=O)CC1,628326-05-6
CC(C)(C)OC(=O)N1CCN(CC1)C1=CC=C(Br)C2=C1C=CC=C2,10021071,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)c3ccccc23)CC1,0
BrC1=CC=CC(COCC=C)=C1,10062475,C=CCOCc1cccc(Br)c1,854616-68-5
COC(=O)C(F)(F)C1=CC(Br)=CC=C1,10065267,COC(=O)C(F)(F)c1cccc(Br)c1,860771-96-6
OC1=CC2=C(C=C1)C=C(Br)C=C2C#N,10068801,N#Cc1cc(Br)cc2ccc(O)cc12,550998-30-6
CCOP(=O)(OCC)C(N)C1=CC(Br)=CC=C1,10074446,CCOP(=O)(OCC)C(N)c1cccc(Br)c1,0
BrC1=CC2=C(C=C1)C=C(C=C2)N1CCCC1,10075075,Brc1ccc2cc(N3CCCC3)ccc2c1,136924-72-6
FC(F)(F)C1=CC(Br)=CC=C1OCC1=CC=CC=C1,10078912,FC(F)(F)c1cc(Br)ccc1OCc1ccccc1,169247-46-5
COC1=CC=C(C=C1)C1=CC(Cl)=C2C(Cl)=C(O)C(Br)=CC2=C1,10096744,COc1ccc(-c2cc(Cl)c3c(Cl)c(O)c(Br)cc3c2)cc1,550998-46-4
CC1=CC=C(C=C1)S(=O)(=O)N=CC1=CC(Br)=CC=C1O,10170288,Cc1ccc(S(=O)(=O)N=Cc2cc(Br)ccc2O)cc1,0
COC1=CC=CC=C1C(=O)NC1=C(Br)C=CC=C1,10254744,COc1ccccc1C(=O)Nc1ccccc1Br,352331-96-5
CC(C)(C)OC(=O)N1CCN(CC1)C1=CC=C(Br)C=C1N,10271745,CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cc2N)CC1,474329-58-3
BrC1=CC=CC=C1CCOCC1=CC=CC=C1,10342172,Brc1ccccc1CCOCc1ccccc1,0
BrC1=CC=C(C=O)C=C1C=O,10423794,O=Cc1ccc(Br)c(C=O)c1,479258-37-2
BrC1=CC=C(C=C1)C1CCC(=O)C1,10428242,O=C1CCC(c2ccc(Br)cc2)C1,909248-46-0
COC1=CC=C(C=C1)C1=NN=C(O1)C1=CC=C(Br)C=C1,10442742,COc1ccc(-c2nnc(-c3ccc(Br)cc3)o2)cc1,0
NC(=O)C1=CC=C(N)C(Br)=C1,10532936,NC(=O)c1ccc(N)c(Br)c1,0
COC1=CC(C(=O)NC2=CC=CC=C2)=C(Br)C=C1,10542121,COc1ccc(Br)c(C(=O)Nc2ccccc2)c1,924660-44-6
BrC1=CC=C(C=C1)C(=O)C1=NC=CC2=C1NC1=C2C=CC=C1,10566632,O=C(c1ccc(Br)cc1)c1nccc2c1[nH]c1ccccc12,906067-45-6
C[C@H](O)CC1=CC=C(Br)C=C1,10655796,C[C@H](O)Cc1ccc(Br)cc1,918441-54-0
CC(C)(CC1=CC(Br)=CC=C1)C(O)=O,10658073,CC(C)(Cc1cccc(Br)c1)C(=O)O,926625-06-1
NC(=O)C1=NC=CN=C1NC(=O)C1=CC(Br)=CC=C1F,10687036,NC(=O)c1nccnc1NC(=O)c1cc(Br)ccc1F,914289-32-0
CC1=C2N=C(NC2=CC(=C1)N1C=CN=C1)C1=C(NCC(O)C2=CC(Br)=CC=C2)C=CNC1=O,10730796,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cccc(Br)c4)cc[nH]c3=O)nc12,0
COC(=O)C1=C(C)C(Br)=CC=C1N,11040798,COC(=O)c1c(N)ccc(Br)c1C,573692-58-7
NC1=C(F)C=C(F)C(Br)=C1F,11124132,Nc1c(F)cc(F)c(Br)c1F,762297-95-0
BrC1=CC(=CC=C1)[C@@H]1CO1,11125297,Brc1cccc([C@@H]2CO2)c1,691894-14-1
COCC(=O)NC1=CC=CC(Br)=C1,11178780,COCC(=O)Nc1cccc(Br)c1,430463-83-5
COC1=CC=CC(=C1)C(=O)C1=CC=CC=C1Br,11265854,COc1cccc(C(=O)c2ccccc2Br)c1,890098-06-3
COC1=CC=CC(=C1)C(O)C1=CC=CC=C1Br,11265856,COc1cccc(C(O)c2ccccc2Br)c1,634152-97-9
BrC1=CC(=C(OCC=C)C=C1)N(=O)=O,11267828,C=CCOc1ccc(Br)cc1[N+](=O)[O-],0
CCCCCCCCOC1=CC(Br)=CC(OCCCCCCCC)=C1OCCCCCCCC,11294316,CCCCCCCCOc1cc(Br)cc(OCCCCCCCC)c1OCCCCCCCC,0
OC(=O)C=CC1=CC=C(Br)C=C1F,11412671,O=C(O)C=Cc1ccc(Br)cc1F,0
NC(=O)C1(CC1)C1=CC=C(Br)C=C1,11425089,NC(=O)C1(c2ccc(Br)cc2)CC1,847361-67-5
CC(C)(C)OC(=O)C1=C(Cl)C=CC(Br)=C1,11429926,CC(C)(C)OC(=O)c1cc(Br)ccc1Cl,0
CCC1=C(Br)C=CC(=C1)C(O)=O,11431122,CCc1cc(C(=O)O)ccc1Br,0
